process	seq.unit.id	sample.name	flowcell	lane	barcode	barcode.group	well
0	BEI010450	halfnuc	FCPOS000000000-AM25G	1	6	E	x										
0	BEI010451	halfnuc	FCPOS000000000-AM25G	1	15	E	x										
0	BEI010452	halfnuc	FCPOS000000000-AM25G	1	16	E	x										
0	BEI010453	halfnuc	FCPOS000000000-AM25G	1	6	G	x										
0	BEI010454	halfnuc	FCPOS000000000-AM25G	1	7	G	x										
0	BEI010455	halfnuc	FCPOS000000000-AM25G	1	12	G	x										
0	BEI010456	halfnuc	FCPOS000000000-AM25G	1	16	G	x										
0	CJA6685	NYU_014_8_PBXW0162	BC84FFACXX	1	1	1	A11	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	2C		NYU_014_8_PBXW0162_plate2
0	CJA6686	NYU_014_8_PBXW0162	BC84FFACXX	1	1	2	B11	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	2C		NYU_014_8_PBXW0162_plate2
0	CJA6687	NYU_014_8_PBXW0162	BC84FFACXX	1	1	3	C11	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	2C		NYU_014_8_PBXW0162_plate2
0	CJA6688	NYU_014_8_PBXW0162	BC84FFACXX	1	1	4	D11	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	2C		NYU_014_8_PBXW0162_plate2
0	CJA6689	NYU_014_8_PBXW0162	BC84FFACXX	1	1	5	E11	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	2C		NYU_014_8_PBXW0162_plate2
0	CJA6690	NYU_014_8_PBXW0162	BC84FFACXX	1	1	6	F11	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	2C		NYU_014_8_PBXW0162_plate2
0	CJA6691	NYU_014_8_PBXW0162	BC84FFACXX	1	1	7	G11	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	2C		NYU_014_8_PBXW0162_plate2
0	CJA6692	NYU_014_8_PBXW0162	BC84FFACXX	1	1	8	H11	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	2C		NYU_014_8_PBXW0162_plate2
0	CJA6693	NYU_014_8_PBXW0162	BC84FFACXX	1	2	1	A12	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	>2C		NYU_014_8_PBXW0162_plate2
0	CJA6694	NYU_014_8_PBXW0162	BC84FFACXX	1	2	2	B12	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	>2C		NYU_014_8_PBXW0162_plate2
0	CJA6695	NYU_014_8_PBXW0162	BC84FFACXX	1	2	3	C12	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	>2C		NYU_014_8_PBXW0162_plate2
0	CJA6696	NYU_014_8_PBXW0162	BC84FFACXX	1	2	4	D12	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	>2C		NYU_014_8_PBXW0162_plate2
0	CJA6697	NYU_014_8_PBXW0162	BC84FFACXX	1	2	5	E12	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	>2C		NYU_014_8_PBXW0162_plate2
0	CJA6698	NYU_014_8_PBXW0162	BC84FFACXX	1	2	6	F12	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	>2C		NYU_014_8_PBXW0162_plate2
0	CJA6699	NYU_014_8_PBXW0162	BC84FFACXX	1	2	7	G12	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	>2C		NYU_014_8_PBXW0162_plate2
0	CJA6700	NYU_014_8_PBXW0162	BC84FFACXX	1	2	8	H12	 Nla3 NYU_014 libraries	NYU_014	PBXW0162	JM0581	296495	8 RMM	SORP 70/70	>2C		NYU_014_8_PBXW0162_plate2
0	CJA6701	NYU_014_1_PBXW0155	BC84FFACXX	1	4	1	A1	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6702	NYU_014_1_PBXW0155	BC84FFACXX	1	4	2	B1	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6703	NYU_014_1_PBXW0155	BC84FFACXX	1	4	3	C1	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6704	NYU_014_1_PBXW0155	BC84FFACXX	1	4	4	D1	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6705	NYU_014_1_PBXW0155	BC84FFACXX	1	4	5	E1	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6706	NYU_014_1_PBXW0155	BC84FFACXX	1	4	6	F1	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6707	NYU_014_1_PBXW0155	BC84FFACXX	1	4	7	G1	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6708	NYU_014_1_PBXW0155	BC84FFACXX	1	4	8	H1	10 single nuclei Nla3 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	Bulk Nuclei		NYU_014_1_PBXW0155
0	CJA6709	NYU_014_1_PBXW0155	BC84FFACXX	1	7	1	A2	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6710	NYU_014_1_PBXW0155	BC84FFACXX	1	7	2	B2	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155	 	JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6711	NYU_014_1_PBXW0155	BC84FFACXX	1	7	3	C2	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6712	NYU_014_1_PBXW0155	BC84FFACXX	1	7	4	D2	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C	 	NYU_014_1_PBXW0155
0	CJA6713	NYU_014_1_PBXW0155	BC84FFACXX	1	7	5	E2	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6714	NYU_014_1_PBXW0155	BC84FFACXX	1	7	6	F2	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6715	NYU_014_1_PBXW0155	BC84FFACXX	1	7	7	G2	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6716	NYU_014_1_PBXW0155	BC84FFACXX	1	7	8	H2	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	2C		NYU_014_1_PBXW0155
0	CJA6717	NYU_014_1_PBXW0155	BC84FFACXX	1	8	1	A3	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155	 	JM0581	296495	1 LLB	SORP 70/70	>2C	 	NYU_014_1_PBXW0155
0	CJA6718	NYU_014_1_PBXW0155	BC84FFACXX	1	8	2	B3	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	>2C		NYU_014_1_PBXW0155
0	CJA6719	NYU_014_1_PBXW0155	BC84FFACXX	1	8	3	C3	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	>2C		NYU_014_1_PBXW0155
0	CJA6720	NYU_014_1_PBXW0155	BC84FFACXX	1	8	4	D3	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	>2C		NYU_014_1_PBXW0155
0	CJA6721	NYU_014_1_PBXW0155	BC84FFACXX	1	8	5	E3	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	>2C		NYU_014_1_PBXW0155
0	CJA6722	NYU_014_1_PBXW0155	BC84FFACXX	1	8	6	F3	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	>2C		NYU_014_1_PBXW0155
0	CJA6723	NYU_014_1_PBXW0155	BC84FFACXX	1	8	7	G3	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	>2C		NYU_014_1_PBXW0155
0	CJA6724	NYU_014_1_PBXW0155	BC84FFACXX	1	8	8	H3	 Nla3 NYU_014 libraries	NYU_014_1_PBXW0155		JM0581	296495	1 LLB	SORP 70/70	>2C		NYU_014_1_PBXW0155
0	CJA6725	NYU_014_2_PBXW0156	BC84FFACXX	1	12	1	A4	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6726	NYU_014_2_PBXW0156	BC84FFACXX	1	12	2	B4	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6727	NYU_014_2_PBXW0156	BC84FFACXX	1	12	3	C4	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6728	NYU_014_2_PBXW0156	BC84FFACXX	1	12	4	D4	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6729	NYU_014_2_PBXW0156	BC84FFACXX	1	12	5	E4	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6730	NYU_014_2_PBXW0156	BC84FFACXX	1	12	6	F4	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6731	NYU_014_2_PBXW0156	BC84FFACXX	1	12	7	G4	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6732	NYU_014_2_PBXW0156	BC84FFACXX	1	12	8	H4	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6733	NYU_014_2_PBXW0156	BC84FFACXX	1	13	1	A5	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6734	NYU_014_2_PBXW0156	BC84FFACXX	1	13	2	B5	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6735	NYU_014_2_PBXW0156	BC84FFACXX	1	13	3	C5	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6736	NYU_014_2_PBXW0156	BC84FFACXX	1	13	4	D5	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6737	NYU_014_2_PBXW0156	BC84FFACXX	1	13	5	E5	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6738	NYU_014_2_PBXW0156	BC84FFACXX	1	13	6	F5	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6739	NYU_014_2_PBXW0156	BC84FFACXX	1	13	7	G5	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6740	NYU_014_2_PBXW0156	BC84FFACXX	1	13	8	H5	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	2C		NYU_014_2_PBXW0156
0	CJA6741	NYU_014_2_PBXW0156	BC84FFACXX	1	14	1	A6	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	>2C		NYU_014_2_PBXW0156
0	CJA6742	NYU_014_2_PBXW0156	BC84FFACXX	1	14	2	B6	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	>2C		NYU_014_2_PBXW0156
0	CJA6743	NYU_014_2_PBXW0156	BC84FFACXX	1	14	3	C6	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	>2C		NYU_014_2_PBXW0156
0	CJA6744	NYU_014_2_PBXW0156	BC84FFACXX	1	14	4	D6	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	>2C		NYU_014_2_PBXW0156
0	CJA6745	NYU_014_2_PBXW0156	BC84FFACXX	1	14	5	E6	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156	 	JM0581	296495	2 LLM	SORP 70/70	>2C		NYU_014_2_PBXW0156
0	CJA6746	NYU_014_2_PBXW0156	BC84FFACXX	1	14	6	F6	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	>2C		NYU_014_2_PBXW0156
0	CJA6747	NYU_014_2_PBXW0156	BC84FFACXX	1	14	7	G6	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	>2C		NYU_014_2_PBXW0156
0	CJA6748	NYU_014_2_PBXW0156	BC84FFACXX	1	14	8	H6	 Nla3 NYU_014 libraries	NYU_014_2_PBXW0156		JM0581	296495	2 LLM	SORP 70/70	>2C		NYU_014_2_PBXW0156
0	CJA6749	NYU_014_3_PBXW0157	BC84FFACXX	1	15	1	A7	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6750	NYU_014_3_PBXW0157	BC84FFACXX	1	15	2	B7	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6751	NYU_014_3_PBXW0157	BC84FFACXX	1	15	3	C7	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6752	NYU_014_3_PBXW0157	BC84FFACXX	1	15	4	D7	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6753	NYU_014_3_PBXW0157	BC84FFACXX	1	15	5	E7	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157	 	JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6754	NYU_014_3_PBXW0157	BC84FFACXX	1	15	6	F7	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6755	NYU_014_3_PBXW0157	BC84FFACXX	1	15	7	G7	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6756	NYU_014_3_PBXW0157	BC84FFACXX	1	15	8	H7	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6757	NYU_014_3_PBXW0157	BC84FFACXX	1	16	1	A8	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6758	NYU_014_3_PBXW0157	BC84FFACXX	1	16	2	B8	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6759	NYU_014_3_PBXW0157	BC84FFACXX	1	16	3	C8	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6760	NYU_014_3_PBXW0157	BC84FFACXX	1	16	4	D8	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6761	NYU_014_3_PBXW0157	BC84FFACXX	1	16	5	E8	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6762	NYU_014_3_PBXW0157	BC84FFACXX	1	16	6	F8	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6763	NYU_014_3_PBXW0157	BC84FFACXX	1	16	7	G8	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6764	NYU_014_3_PBXW0157	BC84FFACXX	1	16	8	H8	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0581	296495	3 LLA	SORP 70/70	2C		NYU_014_3_PBXW0157
0	CJA6765	NYU_014_3_PBXW0157	BC84FFACXX	1	1	1	A9	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0582	296496	3 LLA	SORP 70/70	>2C		NYU_014_3_PBXW0157
0	CJA6766	NYU_014_3_PBXW0157	BC84FFACXX	1	1	2	B9	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157	 	JM0582	296496	3 LLA	SORP 70/70	>2C		NYU_014_3_PBXW0157
0	CJA6767	NYU_014_3_PBXW0157	BC84FFACXX	1	1	3	C9	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0582	296496	3 LLA	SORP 70/70	>2C		NYU_014_3_PBXW0157
0	CJA6768	NYU_014_3_PBXW0157	BC84FFACXX	1	1	4	D9	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0582	296496	3 LLA	SORP 70/70	>2C	 	NYU_014_3_PBXW0157
0	CJA6769	NYU_014_3_PBXW0157	BC84FFACXX	1	1	5	E9	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0582	296496	3 LLA	SORP 70/70	>2C		NYU_014_3_PBXW0157
0	CJA6770	NYU_014_3_PBXW0157	BC84FFACXX	1	1	6	F9	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0582	296496	3 LLA	SORP 70/70	>2C		NYU_014_3_PBXW0157
0	CJA6771	NYU_014_3_PBXW0157	BC84FFACXX	1	1	7	G9	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0582	296496	3 LLA	SORP 70/70	>2C		NYU_014_3_PBXW0157
0	CJA6772	NYU_014_3_PBXW0157	BC84FFACXX	1	1	8	H9	 Nla3 NYU_014 libraries	NYU_014_3_PBXW0157		JM0582	296496	3 LLA	SORP 70/70	>2C		NYU_014_3_PBXW0157
0	CJA6773	NYU_014_4_PBXW0158	BC84FFACXX	1	2	1	A10	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6774	NYU_014_4_PBXW0158	BC84FFACXX	1	2	2	B10	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6775	NYU_014_4_PBXW0158	BC84FFACXX	1	2	3	C10	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6776	NYU_014_4_PBXW0158	BC84FFACXX	1	2	4	D10	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6777	NYU_014_4_PBXW0158	BC84FFACXX	1	2	5	E10	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C	 	NYU_014_4_PBXW0158
0	CJA6778	NYU_014_4_PBXW0158	BC84FFACXX	1	2	6	F10	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6779	NYU_014_4_PBXW0158	BC84FFACXX	1	2	7	G10	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6780	NYU_014_4_PBXW0158	BC84FFACXX	1	2	8	H10	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6781	NYU_014_4_PBXW0158	BC84FFACXX	1	4	1	A11	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6782	NYU_014_4_PBXW0158	BC84FFACXX	1	4	2	B11	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6783	NYU_014_4_PBXW0158	BC84FFACXX	1	4	3	C11	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6784	NYU_014_4_PBXW0158	BC84FFACXX	1	4	4	D11	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6785	NYU_014_4_PBXW0158	BC84FFACXX	1	4	5	E11	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6786	NYU_014_4_PBXW0158	BC84FFACXX	1	4	6	F11	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6787	NYU_014_4_PBXW0158	BC84FFACXX	1	4	7	G11	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6788	NYU_014_4_PBXW0158	BC84FFACXX	1	4	8	H11	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	2C		NYU_014_4_PBXW0158
0	CJA6789	NYU_014_4_PBXW0158	BC84FFACXX	1	7	1	A12	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	>2C		NYU_014_4_PBXW0158
0	CJA6790	NYU_014_4_PBXW0158	BC84FFACXX	1	7	2	B12	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	>2C		NYU_014_4_PBXW0158
0	CJA6791	NYU_014_4_PBXW0158	BC84FFACXX	1	7	3	C12	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	>2C		NYU_014_4_PBXW0158
0	CJA6792	NYU_014_4_PBXW0158	BC84FFACXX	1	7	4	D12	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	>2C		NYU_014_4_PBXW0158
0	CJA6793	NYU_014_4_PBXW0158	BC84FFACXX	1	7	5	E12	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	>2C		NYU_014_4_PBXW0158
0	CJA6794	NYU_014_4_PBXW0158	BC84FFACXX	1	7	6	F12	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	>2C		NYU_014_4_PBXW0158
0	CJA6795	NYU_014_4_PBXW0158	BC84FFACXX	1	7	7	G12	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	>2C		NYU_014_4_PBXW0158
0	CJA6796	NYU_014_4_PBXW0158	BC84FFACXX	1	7	8	H12	 Nla3 NYU_014 libraries	NYU_014_4_PBXW0158		JM0582	296496	4 LMB	SORP 70/70	>2C		NYU_014_4_PBXW0158
0	CJA6797	NYU_014_9_PBXW0163	BC84FFACXX	1	8	1	A1	 Nla3 NYU_014 libraries	NYU_014_9_PBXW0163		JM0582	296496	9 RMA	SORP 70/70	2C		NYU_014_9_PBXW0163
0	CJA6798	NYU_014_9_PBXW0163	BC84FFACXX	1	8	2	B1	 Nla3 NYU_014 libraries	NYU_014_9_PBXW0163		JM0582	296496	9 RMA	SORP 70/70	2C		NYU_014_9_PBXW0163
0	CJA6799	NYU_014_9_PBXW0163	BC84FFACXX	1	8	3	C1	 Nla3 NYU_014 libraries	NYU_014_9_PBXW0163		JM0582	296496	9 RMA	SORP 70/70	2C		NYU_014_9_PBXW0163
0	CJA6800	NYU_014_9_PBXW0163	BC84FFACXX	1	8	4	D1	 Nla3 NYU_014 libraries	NYU_014_9_PBXW0163		JM0582	296496	9 RMA	SORP 70/70	2C		NYU_014_9_PBXW0163
0	CJA6801	NYU_014_9_PBXW0163	BC84FFACXX	1	8	5	E1	 Nla3 NYU_014 libraries	NYU_014_9_PBXW0163		JM0582	296496	9 RMA	SORP 70/70	2C		NYU_014_9_PBXW0163
0	CJA6802	NYU_014_9_PBXW0163	BC84FFACXX	1	8	6	F1	 Nla3 NYU_014 libraries	NYU_014_9_PBXW0163		JM0582	296496	9 RMA	SORP 70/70	2C		NYU_014_9_PBXW0163
0	CJA6803	NYU_014_9_PBXW0163	BC84FFACXX	1	8	7	G1	 Nla3 NYU_014 libraries	NYU_014_9_PBXW0163	 	JM0582	296496	9 RMA	SORP 70/70	2C		NYU_014_9_PBXW0163
0	CJA6804	NYU_014_9_PBXW0163	BC84FFACXX	1	8	8	H1	10 single nuclei Nla3 libraries NYU_014 	NYU_014_9_PBXW0163		JM0582	296496	9 RMA	SORP 70/70	Bulk Nuclei		NYU_014_9_PBXW0163
0	CJA6805	NYU_014_9_PBXW0163	BC84FFACXX	1	12	1	A2	 Nla3 NYU_014 libraries	NYU_014_9_PBXW0163		JM0582	296496	9 RMA	SORP 70/70	2C		NYU_014_9_PBXW0163
